357.000000000000000 0.000006370000000
450.000000000000000 0.000005910000000
566.000000000000000 0.000005310000000
713.000000000000000 0.000004640000000
897.000000000000000 0.000003950000000
1130.000000000000000 0.000003250000000
1420.000000000000000 0.000002590000000
1790.000000000000000 0.000001990000000
2250.000000000000000 0.000001470000000
2840.000000000000000 0.000001050000000
3570.000000000000000 0.000000726000000
4500.000000000000000 0.000000484000000
5660.000000000000000 0.000000312000000
7130.000000000000000 0.000000196000000
8970.000000000000000 0.000000119000000
11300.000000000000000 0.000000070500000
14200.000000000000000 0.000000040700000
17900.000000000000000 0.000000023000000
22500.000000000000000 0.000000012700000
28400.000000000000000 0.000000006930000
35700.000000000000000 0.000000003640000
45000.000000000000000 0.000000001890000
56600.000000000000000 0.000000000978000
71300.000000000000000 0.000000000505000
89700.000000000000000 0.000000000260000
113000.000000000000000 0.000000000134000
142000.000000000000000 0.000000000068700
179000.000000000000000 0.000000000035100
225000.000000000000000 0.000000000017900
284000.000000000000000 0.000000000009070
357000.000000000000000 0.000000000004250
450000.000000000000000 0.000000000001960
566000.000000000000000 0.000000000000901
713000.000000000000000 0.000000000000414
897000.000000000000000 0.000000000000190
